probe,symbol,logFC,AveExpr,t,P.Value,adj.P.Val,direction
8033257,C3,1.4110433333333308,8.814598333333334,19.59370928536384,2.2515225467918606e-07,3.2404822763810394e-05,Up
8114805,FGF1,1.9596433333333312,8.394258333333333,19.577036049269402,2.2647649055567376e-07,3.2404822763810394e-05,Up
8124380,,-1.935116666666668,9.630075,-19.564561813724048,2.2747304013902688e-07,3.2404822763810394e-05,Down
8149955,PBK,-1.580163333333329,9.988984999999998,-19.56135442636636,2.2773008159088303e-07,3.2404822763810394e-05,Down
7983306,WDR76,-1.8180800000000006,9.83726,-19.51862700326997,2.3118607132484384e-07,3.275660688043968e-05,Down
7942135,ANO1,-1.6260933333333332,9.012786666666667,-19.470509727879303,2.351498411680372e-07,3.317705195496667e-05,Down
8102610,QRFPR,-1.7290933333333323,8.865476666666666,-19.457527321721038,2.3623253531642245e-07,3.318917606932877e-05,Down
7981525,CDCA4,-1.407416666666666,9.549958333333334,-19.427445056074916,2.387632283109736e-07,3.3403778206178526e-05,Down
8112980,EDIL3,2.3965933333333367,8.971703333333332,19.385455317166812,2.423475188750826e-07,3.376336960662604e-05,Up
7916282,LRP8,-1.4870999999999992,10.862250000000001,-19.347346045566464,2.456537713918132e-07,3.403972585936474e-05,Down
8064844,PCNA,-1.4052400000000038,10.539846666666667,-19.334934322865617,2.4674166063298506e-07,3.403972585936474e-05,Down
7919669,MTMR11,1.1833466666666665,8.58651,19.316942438967974,2.483284215526622e-07,3.403972585936474e-05,Up
8103769,HPGD,2.0365100000000025,7.454128333333332,19.315903770369314,2.484203797286732e-07,3.403972585936474e-05,Up
7927732,ARID5B,1.3102999999999991,10.407416666666666,19.298150289935435,2.499981988759007e-07,3.407034614571966e-05,Up
8113504,NREP,1.786933333333337,11.446166666666665,19.287279749737987,2.509699456948517e-07,3.407034614571966e-05,Up
8078650,CTDSPL,-1.668076666666665,9.018401666666668,-19.27899402685054,2.5171352229471234e-07,3.407034614571966e-05,Down
8035838,ZNF724,-1.1471133333333345,10.339843333333333,-19.252466761243696,2.5411108289565047e-07,3.4124515421095114e-05,Down
8042942,,-1.2922033333333318,10.070365,-19.251890734973433,2.5416343287478117e-07,3.4124515421095114e-05,Down
8122756,PLEKHG1,1.7422333333333333,7.310506666666666,19.217494264288142,2.573118384524917e-07,3.430378329769684e-05,Up
7915485,EBNA1BP2,-1.2287999999999972,11.356499999999999,-19.214813117352477,2.5755911416716846e-07,3.430378329769684e-05,Down
8114900,PPP2R2B,1.5779266666666643,8.838943333333333,19.143105902988168,2.6427413177159664e-07,3.489708866618247e-05,Up
7979824,ACTN1,-1.2447333333333326,12.187166666666668,-19.141878910399356,2.643907583599794e-07,3.489708866618247e-05,Down
7915392,HIVEP3,-1.3260533333333326,8.559113333333332,-19.133823137745846,2.651579251147e-07,3.489708866618247e-05,Down
7947624,PHF21A,1.0989000000000062,10.892383333333333,19.11120206906315,2.673257823507745e-07,3.49743397417385e-05,Up
8148070,,1.1487166666666644,6.797995,19.10580846018653,2.678456507836537e-07,3.49743397417385e-05,Up
8092095,,1.4264933333333345,9.219116666666666,19.08511702808551,2.698507391837897e-07,3.503067863062713e-05,Up
7959777,,-1.3779066666666655,10.325213333333332,-19.079671787312016,2.7038124780223966e-07,3.503067863062713e-05,Down
8151890,,2.2912966666666676,8.822455,19.05136839000715,2.731579690213441e-07,3.5170792454066564e-05,Up
7957140,LGR5,2.33518666666667,7.590496666666666,19.02716138550976,2.755586328235566e-07,3.5170792454066564e-05,Up
8058063,RFTN2,2.4025533333333313,8.119966666666667,19.027051608770833,2.755695743008837e-07,3.5170792454066564e-05,Up
8021470,PMAIP1,-2.2009999999999965,8.40339,-19.02360858051886,2.759129934465195e-07,3.5170792454066564e-05,Down
8002762,RFWD3,-1.2341666666666633,11.200783333333332,-19.015296516955786,2.7674407973587533e-07,3.5170792454066564e-05,Down
8087236,DALRD3,1.285339999999998,10.496363333333333,18.964741804187117,2.8186073511436986e-07,3.56848551220653e-05,Up
8146357,MCM4,-1.710669999999999,10.488931666666668,-18.937074147239347,2.847066188459454e-07,3.590862230194486e-05,Down
7995354,ORC6,-1.9083799999999995,8.242410000000001,-18.89680210045198,2.8890774377562556e-07,3.620318905978507e-05,Down
8097128,EXOSC9,-1.1230666666666664,10.697066666666666,-18.89386688722161,2.892166948945199e-07,3.620318905978507e-05,Down
8097356,PLK4,-1.811639999999998,9.38518,-18.85595568275024,2.9324115615791554e-07,3.6569478564007916e-05,Down
8025004,CAPS,1.674066666666667,11.817466666666666,18.8151468528248,2.9764475594259097e-07,3.698013969634497e-05,Up
8025382,CERS4,1.8329666666666675,8.9808,18.79715008234296,2.9961067770752e-07,3.708601016961819e-05,Up
8040458,KCNS3,1.3010433333333327,8.802698333333334,18.76669204674626,3.0297166982947796e-07,3.733539303774593e-05,Up
8144036,XRCC2,-2.5084733333333307,9.69993,-18.758634701238584,3.0386796147488203e-07,3.733539303774593e-05,Down
8043363,,-1.2424666666666677,11.275,-18.684100409920728,3.1230400689728755e-07,3.82049419296891e-05,Down
7979108,TRIM9,1.588993333333336,8.530756666666667,18.67597327183409,3.1323990590158647e-07,3.82049419296891e-05,Up
7947110,E2F8,-1.6829433333333301,8.475495,-18.656853347644645,3.154543439522988e-07,3.833461054956092e-05,Down
8179534,,1.2320333333333375,8.660413333333333,18.485879019903983,3.3607004665148107e-07,4.0397560806333446e-05,Up
8118622,,1.2320333333333375,8.660413333333333,18.485879019903983,3.3607004665148107e-07,4.0397560806333446e-05,Up
8178234,,1.2320333333333375,8.660413333333333,18.485879019903983,3.3607004665148107e-07,4.0397560806333446e-05,Up
8161693,,2.2013833333333337,8.853945000000001,18.466553414009034,3.3849546030946377e-07,4.054274583425977e-05,Up
7959251,P2RX7,2.6273533333333314,7.680253333333334,18.43363135798638,3.426733726468185e-07,4.084499525550554e-05,Up
8130645,PRKN,1.1781866666666667,7.423826666666666,18.42738757281696,3.434723450022991e-07,4.084499525550554e-05,Up
7929779,ABCC2,1.3637666666666668,10.97965,18.41028063770754,3.456723016258147e-07,4.0942035007850374e-05,Up
7947199,LGR4,1.923816666666666,9.784925000000001,18.397570490485577,3.4731723558270667e-07,4.0942035007850374e-05,Up
7964271,PRIM1,-1.3601566666666647,10.294888333333333,-18.392490542164467,3.4797717233449425e-07,4.0942035007850374e-05,Down
8098637,CYP4V2,1.1494599999999977,9.787436666666666,18.378765020078962,3.497674190473038e-07,4.0958041463482004e-05,Up
8098870,SPON2,1.4587666666666634,9.14901,18.369307760272232,3.5100705921839955e-07,4.0958041463482004e-05,Up
7921882,OLFML2B,1.2210833333333342,7.151071666666667,18.363252048546578,3.5180346152974306e-07,4.0958041463482004e-05,Up
7989657,,-1.7427466666666673,9.119453333333333,-18.349407131017784,3.536319945350749e-07,4.102747220221042e-05,Down
7982792,RAD51,-2.3291600000000012,9.02631,-18.307572072536477,3.592234456677528e-07,4.106130233431786e-05,Down
8108753,PCDHB15,1.9124966666666636,7.877808333333334,18.302538409592433,3.599029874299406e-07,4.106130233431786e-05,Up
7956026,GDF11,1.154363333333335,9.626785,18.302430507783935,3.5991757015356483e-07,4.106130233431786e-05,Up
7923662,,1.1575166666666628,8.758121666666668,18.29622828370835,3.6075692236210993e-07,4.106130233431786e-05,Up
7935188,SORBS1,1.3113033333333337,9.321141666666666,18.29246572987319,3.6126719954322823e-07,4.106130233431786e-05,Up
7963721,CALCOCO1,1.0750366666666682,9.952648333333334,18.292056939135755,3.613226892499364e-07,4.106130233431786e-05,Up
8153664,,-1.1726766666666688,10.045095000000002,-18.273531584139217,3.6384757044979005e-07,4.11887290617245e-05,Down
8152119,NCALD,1.1903766666666658,7.667958333333334,18.262551414461026,3.6535358701166837e-07,4.11887290617245e-05,Up
8132860,EGFR,-1.2489966666666665,8.596578333333333,-18.254351946853745,3.664828445969026e-07,4.11887290617245e-05,Down
7951717,TMPRSS5,1.6182466666666666,9.434143333333333,18.247771291622087,3.673920332562145e-07,4.11887290617245e-05,Up
8097841,TRIM2,1.388833333333334,11.226283333333333,18.206660373073404,3.731305153834305e-07,4.169170057289291e-05,Up
8143367,SLC37A3,-1.374196666666666,10.334868333333333,-18.19657317832114,3.7455411025311336e-07,4.17107966859462e-05,Down
7897675,ANGPTL7,3.1496766666666693,7.886511666666666,18.175810345098423,3.775038825985448e-07,4.189915592961249e-05,Up
7956076,CDK2,-1.2233666666666625,10.95725,-18.10710135637263,3.8745589810812487e-07,4.252592903220892e-05,Down
8053648,KRCC1,1.7491766666666648,8.459595,18.10706071857735,3.874618720619149e-07,4.252592903220892e-05,Up
7942527,POLD3,-1.3347199999999984,9.690006666666667,-18.099185621416147,3.88621534305118e-07,4.252592903220892e-05,Down
8127180,HMGCLL1,1.7847966666666673,6.680751666666667,18.09729044652681,3.889012022858454e-07,4.252592903220892e-05,Up
8076547,TTLL1,1.3021100000000025,9.036014999999999,18.09298877054322,3.895368458066409e-07,4.252592903220892e-05,Up
8051215,,1.3277300000000003,7.753278333333333,18.064748360538808,3.937393676536112e-07,4.282002490063935e-05,Up
7948058,,1.7764299999999997,7.337788333333333,18.050410317958534,3.9589281585242963e-07,4.282002490063935e-05,Up
8043602,NCAPH,-1.7468033333333335,10.331631666666667,-18.04911005699592,3.9608876683776076e-07,4.282002490063935e-05,Down
7929990,PPRC1,-1.1374499999999963,9.450748333333332,-18.040357481062763,3.9741067234231493e-07,4.282389371191605e-05,Down
8062571,,-1.2449233333333312,10.238071666666666,-18.010724125339088,4.01923699866005e-07,4.317049494980119e-05,Down
8175647,CD99L2,1.1296399999999973,9.626513333333333,17.97853672414263,4.068920335111658e-07,4.345528815337032e-05,Up
8170076,SAGE1,1.116646666666669,10.07191,17.96811077277417,4.085163329189445e-07,4.345528815337032e-05,Up
8177867,DDR1,1.1171333333333386,10.666766666666666,17.961198223577036,4.095973413127274e-07,4.345528815337032e-05,Up
8023415,TCF4,1.117993333333337,10.411436666666665,17.944240011751436,4.122631676284668e-07,4.345528815337032e-05,Up
7976216,DGLUCY,1.1513333333333324,8.98977,17.93738269665483,4.133467482111416e-07,4.345528815337032e-05,Up
8082350,MCM2,-1.6266666666666674,10.0209,-17.93305974102521,4.140315225397756e-07,4.345528815337032e-05,Down
7930380,ADD3,1.3961666666666646,11.016816666666669,17.931425500733578,4.1429072988952847e-07,4.345528815337032e-05,Up
7953218,RAD51AP1,-1.9833099999999992,8.905831666666666,-17.905238122615692,4.184696576300295e-07,4.345528815337032e-05,Down
8043393,THNSL2,1.1752966666666704,8.986011666666665,17.9036483724153,4.1872488991900156e-07,4.345528815337032e-05,Up
8124416,,-1.3302000000000014,11.7207,-17.901630320121598,4.190491412263565e-07,4.345528815337032e-05,Down
8171381,FANCB,-1.660003333333332,8.989068333333334,-17.897394393385035,4.1973068185848054e-07,4.345528815337032e-05,Down
7900510,CTPS1,-1.46318,10.319776666666666,-17.894257913890947,4.2023614095519846e-07,4.345528815337032e-05,Down
8051814,ZFP36L2,-1.2409666666666652,10.855883333333333,-17.882166885420578,4.2219117440362705e-07,4.3522289579311364e-05,Down
7900365,MFSD2A,-1.0416300000000012,9.380431666666668,-17.850283535134743,4.273964036909014e-07,4.390362334226807e-05,Down
7932453,,1.3473833333333334,8.029855,17.84341429697653,4.285274224776143e-07,4.390362334226807e-05,Up
7916112,RAB3B,1.4968700000000026,9.115118333333333,17.830668601935166,4.3063505044661563e-07,4.3984092822907534e-05,Up
7956867,HMGA2,-1.5663799999999986,9.784676666666668,-17.822723800272268,4.3195478130434463e-07,4.3984092822907534e-05,Down
7984475,CORO2B,-1.5162466666666694,8.16679,-17.788873388863564,4.3762967694512193e-07,4.442608339402965e-05,Down
8117608,HIST1H2AL,-1.2614000000000014,8.024413333333333,-17.76475814227803,4.417243658600967e-07,4.4672885351747876e-05,Down
7916493,PLPP3,1.496216666666664,10.719358333333334,17.757143968474143,4.430262871099043e-07,4.4672885351747876e-05,Up
8102643,CCNA2,-1.3330666666666673,10.843466666666666,-17.74749241958523,4.446828638773682e-07,4.4672885351747876e-05,Down
8077612,,1.6000233333333316,8.586828333333333,17.7431676317458,4.454274540282997e-07,4.4672885351747876e-05,Up
7987192,SLC12A6,1.1263733333333348,9.395143333333333,17.718246239766504,4.4974591588571717e-07,4.4756725515907276e-05,Up
7942998,,1.8006733333333313,6.956790000000001,17.715205565579268,4.5027607377775066e-07,4.4756725515907276e-05,Up
7952249,USP2,1.424949999999998,8.354635,17.71509185306917,4.502959139811075e-07,4.4756725515907276e-05,Up
7908597,NR5A2,2.101306666666666,8.15594,17.6807554755986,4.563326631293776e-07,4.522175203636573e-05,Up
8138202,ICA1,1.4239266666666657,7.930296666666667,17.670055365781742,4.582326883417074e-07,4.5269823134108864e-05,Up
8034772,ASF1B,-1.737099999999998,11.198749999999999,-17.661492068553617,4.597597769857735e-07,4.5269823134108864e-05,Down
8113358,ST8SIA4,1.8925366666666623,10.625498333333335,17.655138929374672,4.608964784353817e-07,4.5269823134108864e-05,Up
7949503,EFEMP2,1.4674399999999976,8.674836666666668,17.62462236646924,4.6640134171546e-07,4.548899144130472e-05,Up
7937335,,1.4461900000000003,9.225305,17.62461904573007,4.664019448062405e-07,4.548899144130472e-05,Up
8154135,SLC1A1,-1.9921599999999993,8.733880000000001,-17.620084392021255,4.672263288862725e-07,4.548899144130472e-05,Down
7952830,NCAPD3,-1.2714666666666687,10.7326,-17.569854511951185,4.764699304720244e-07,4.625370050999124e-05,Down
7933672,PCDH15,1.3472433333333342,6.130248333333333,17.540136810922725,4.820368508947257e-07,4.6330112780549634e-05,Up
8036252,CLIP3,1.4246066666666704,10.28243,17.53246425317809,4.834861444358571e-07,4.6330112780549634e-05,Up
8121076,PNRC1,1.2814600000000016,10.245403333333334,17.529812107248894,4.839882714319472e-07,4.6330112780549634e-05,Up
8079058,,1.5263433333333334,7.553238333333333,17.522520915978117,4.853717687695187e-07,4.6330112780549634e-05,Up
8014454,MYO19,-1.0852099999999987,9.905561666666665,-17.520958791881558,4.856687665860177e-07,4.6330112780549634e-05,Down
8117594,HIST1H2BM,-1.7439333333333369,13.023366666666668,-17.512881105543677,4.872078406623222e-07,4.6330112780549634e-05,Down
7973306,ABHD4,1.169316666666666,9.768941666666667,17.50674966964163,4.883798001801239e-07,4.6330112780549634e-05,Up
8099107,LYAR,-1.8447233333333342,9.415138333333333,-17.50670457747924,4.883884309689438e-07,4.6330112780549634e-05,Down
7985829,FANCI,-1.5293733333333344,10.320079999999999,-17.49045158706609,4.915106637637653e-07,4.6493836850403675e-05,Down
7912496,MTHFR,1.1304166666666677,8.540161666666668,17.469015678742352,4.95663402119054e-07,4.6753836544923906e-05,Up
8015511,,1.2574200000000006,7.975776666666666,17.453611957768594,4.986722378197173e-07,4.6757445187966684e-05,Up
8028119,WDR62,-1.0665000000000011,8.444873333333334,-17.442904269031548,5.007760572203492e-07,4.6757445187966684e-05,Down
7991581,CHSY1,-1.1532600000000028,10.129503333333334,-17.42748512359721,5.038233713829842e-07,4.6757445187966684e-05,Down
8085145,,-1.2634100000000026,10.265395,-17.415641404162848,5.061784254831968e-07,4.6757445187966684e-05,Down
8144153,NCAPG2,-1.3422066666666668,9.475496666666666,-17.414490688628863,5.064079065946185e-07,4.6757445187966684e-05,Down
8019842,TYMS,-1.3541666666666654,11.451483333333334,-17.41244292662541,5.068165743128347e-07,4.6757445187966684e-05,Down
8056860,WIPF1,-1.3770566666666668,10.186171666666667,-17.408503614849803,5.076037924745011e-07,4.6757445187966684e-05,Down
8009075,TANC2,1.5079333333333302,10.331133333333334,17.40677577636493,5.079495173141988e-07,4.6757445187966684e-05,Up
7929047,IFIT2,1.2690533333333318,6.647296666666667,17.404826134916284,5.083399452816752e-07,4.6757445187966684e-05,Up
7969815,CLYBL,1.496936666666665,7.400541666666666,17.392312182708096,5.108541029958536e-07,4.679828822468384e-05,Up
8084794,IL1RAP,-1.521346666666667,8.036176666666666,-17.388638103274886,5.115949459045835e-07,4.679828822468384e-05,Down
8146863,SULF1,1.3001166666666666,8.468161666666667,17.380991378261935,5.131407651467207e-07,4.679847671751698e-05,Up
8071332,RANBP1,-1.2538033333333325,10.471964999999999,-17.374742394404965,5.14407979055507e-07,4.679847671751698e-05,Down
8133860,GNAI1,1.456046666666668,8.413813333333332,17.354001433794245,5.186396212549242e-07,4.705488683630848e-05,Up
8149927,CLU,1.504739999999997,8.749446666666667,17.330903834226472,5.23398845882446e-07,4.735763959605382e-05,Up
8051298,GALNT14,-1.5493400000000017,9.121076666666667,-17.2987915067822,5.300984928495728e-07,4.770004668430265e-05,Down
8016139,KIF18B,-1.4089166666666662,9.748708333333333,-17.292676456559892,5.313853367522563e-07,4.770004668430265e-05,Down
7917754,BCAR3,-1.2073933333333344,9.262,-17.292223330395178,5.31480833705027e-07,4.770004668430265e-05,Down
8096959,,1.159343333333336,8.277875,17.25782352931189,5.387880860056545e-07,4.821614520734773e-05,Up
8141206,BAIAP2L1,-1.2893866666666665,10.058606666666668,-17.247946792813366,5.409072289128742e-07,4.821614520734773e-05,Down
8007071,CDC6,-1.4875400000000027,10.583463333333333,-17.24484146740696,5.415754664849101e-07,4.821614520734773e-05,Down
7912706,EPHA2,-1.4092466666666668,10.150710000000002,-17.23053290004056,5.446667219098359e-07,4.83288238767521e-05,Down
8171148,ARSD,1.3473833333333296,9.150041666666667,17.225568241356573,5.457439942835327e-07,4.83288238767521e-05,Up
7986068,BLM,-2.3184300000000015,8.997158333333333,-17.206401286762738,5.499258469110498e-07,4.8533666274203606e-05,Down
8139632,,-1.389056666666666,8.542795,-17.201630831768696,5.509723353950495e-07,4.8533666274203606e-05,Down
7906061,SYT11,1.0894999999999975,10.789283333333335,17.168702184351115,5.582580760713275e-07,4.904569698930604e-05,Up
8096919,ALPK1,1.4957733333333325,8.600226666666666,17.13593358092538,5.656176219479827e-07,4.944406588912135e-05,Up
8126820,ADGRF1,-3.3980966666666625,7.557128333333332,-17.135294037709826,5.657623540786027e-07,4.944406588912135e-05,Down
8046020,SCN2A,1.1440666666666663,6.828703333333333,17.127626221904404,5.675009139748556e-07,4.946617259848368e-05,Up
7986520,,1.7432566666666685,9.943305,17.07826184162672,5.788404374206628e-07,5.019751663758453e-05,Up
8175531,CDR1,1.271486666666667,7.4703599999999994,17.07797792161989,5.78906399640582e-07,5.019751663758453e-05,Up
8124423,HIST1H2BG,-1.2811400000000015,8.505313333333334,-17.062230583061403,5.825783798459015e-07,5.038470730838697e-05,Down
8163599,WHRN,1.1161933333333365,8.670406666666667,17.02763793407769,5.907383278671096e-07,5.0841589308106955e-05,Up
8161174,GNE,-1.3311166666666665,10.495141666666667,-17.026895212146297,5.909149491617081e-07,5.0841589308106955e-05,Down
8056060,BAZ2B,1.4820866666666663,8.343716666666666,17.006895844324365,5.956935604373591e-07,5.1105117442004756e-05,Up
8121225,GRIK2,1.8714666666666642,10.256300000000001,16.992671527316794,5.991190998389513e-07,5.1105117442004756e-05,Up
8131844,GPNMB,1.3578333333333328,12.42345,16.989577310621325,5.998672276159245e-07,5.1105117442004756e-05,Up
7905283,ANXA9,1.722876666666668,8.839261666666667,16.98854460305697,6.001171552939862e-07,5.1105117442004756e-05,Up
8140971,SAMD9L,1.4275833333333299,9.253551666666667,16.967808853497385,6.051606601688852e-07,5.140314923888615e-05,Up
8112376,CENPK,-1.6432299999999989,9.780285,-16.94549412310856,6.106422648935873e-07,5.173678242789256e-05,Down
8067955,CXADR,1.7254833333333333,8.780608333333333,16.909836977116562,6.195193165961687e-07,5.230314416588866e-05,Up
7993889,,-1.5729733333333311,10.841413333333334,-16.900195633215336,6.219447839727465e-07,5.230314416588866e-05,Down
7966293,C12orf76,1.303573333333334,8.760746666666666,16.896486823635662,6.228806881804518e-07,5.230314416588866e-05,Up
8037374,PLAUR,-1.1097366666666688,9.658665,-16.8716676409424,6.29185188800046e-07,5.241397812930844e-05,Down
8106418,CRHBP,1.5095033333333325,7.620061666666667,16.866948365431334,6.303921785150647e-07,5.241397812930844e-05,Up
7946661,DKK3,1.5046399999999995,9.617613333333333,16.86197033613948,6.316682073280207e-07,5.241397812930844e-05,Up
8047272,SPATS2L,-1.1161666666666672,11.35035,-16.859357441441645,6.323391541464021e-07,5.241397812930844e-05,Down
7903632,CELSR2,1.007840000000003,9.189373333333334,16.854783025191395,6.335157430189692e-07,5.241397812930844e-05,Up
8149762,TNFRSF10A,-1.2184200000000003,8.03342,-16.85144278090913,6.343764659312041e-07,5.241397812930844e-05,Down
8129666,SLC2A12,2.3615766666666658,6.722001666666667,16.83538432617306,6.385331019372961e-07,5.248838289010469e-05,Up
7927936,DDX21,-1.1547000000000018,10.97025,-16.829472233320622,6.400712234265664e-07,5.248838289010469e-05,Down
8135392,HBP1,1.5512999999999988,10.02945,16.824414395917657,6.41390449563394e-07,5.248838289010469e-05,Up
7921713,,1.0251166666666682,8.397921666666667,16.82367915090923,6.415824799913688e-07,5.248838289010469e-05,Up
7971866,DIAPH3,-1.2577399999999967,8.43774,-16.79958430003644,6.479119540808124e-07,5.287628513487453e-05,Down
7916882,RPE65,1.352493333333332,5.9087,16.716862093528093,6.701901680811573e-07,5.4432793199156005e-05,Up
8012403,,-1.2762666666666658,10.362233333333334,-16.71662984413079,6.702539331367379e-07,5.4432793199156005e-05,Down
8088560,,-1.1240299999999996,7.588595000000001,-16.696082148136366,6.759228546578613e-07,5.475961871421608e-05,Down
8104234,TRIP13,-1.7381266666666637,10.543169999999998,-16.681242915052113,6.800508513280033e-07,5.494214184986596e-05,Down
8010915,RFLNB,-1.04125666666667,9.287908333333334,-16.672152099644645,6.825939361920628e-07,5.494214184986596e-05,Down
8002020,TPPP3,1.366833333333336,8.963853333333335,16.669877580735488,6.832319091320937e-07,5.494214184986596e-05,Up
7901192,,-1.9278433333333338,7.899625,-16.65894130992434,6.863088952003508e-07,5.494214184986596e-05,Down
8096335,HERC6,1.1347633333333333,8.345035,16.645032714378274,6.902450038250223e-07,5.494214184986596e-05,Up
7904131,DCLRE1B,-1.2035733333333332,8.28864,-16.641220789803725,6.913282593325311e-07,5.494214184986596e-05,Down
8089082,DCBLD2,-1.0987000000000047,12.381683333333335,-16.6411366599177,6.913521888261499e-07,5.494214184986596e-05,Down
8177938,PSORS1C1,1.1309933333333329,7.381706666666666,16.641051812928577,6.913763232451523e-07,5.494214184986596e-05,Up
7941214,POLA2,-1.3251733333333306,9.259096666666666,-16.615228583716345,6.987664661530484e-07,5.514071896431536e-05,Down
8014233,SLFN11,-1.7475200000000024,8.82873,-16.612756833290902,6.994785451857523e-07,5.514071896431536e-05,Down
8140151,RFC2,-1.2627999999999973,10.879333333333333,-16.61063416136599,7.000907193565724e-07,5.514071896431536e-05,Down
8127549,SLC17A5,1.2999400000000008,9.677163333333334,16.60921872405384,7.004992678591284e-07,5.514071896431536e-05,Up
8087485,UBA7,1.4589166666666673,8.183231666666666,16.579811698073513,7.090490143131716e-07,5.53659857505294e-05,Up
7987840,VPS39,1.0234999999999972,11.097616666666667,16.57843747454496,7.094514527755283e-07,5.53659857505294e-05,Up
8158714,EXOSC2,-1.0449666666666662,11.664016666666667,-16.56548509288054,7.132573466485011e-07,5.53659857505294e-05,Down
8161255,,-1.3867500000000026,9.204805,-16.56521222680417,7.133377747838278e-07,5.53659857505294e-05,Down
8179851,,1.0715333333333348,9.844333333333333,16.54943520042906,7.180057267564074e-07,5.546969068168932e-05,Up
8125139,,1.0715333333333348,9.844333333333333,16.54943520042906,7.180057267564074e-07,5.546969068168932e-05,Up
7923426,UBE2T,-1.3497866666666702,10.704506666666667,-16.536392814133766,7.218908750951206e-07,5.564074182417183e-05,Down
8017262,BRIP1,-1.6009166666666652,9.632108333333333,-16.52474320559637,7.253814012494679e-07,5.578065708407282e-05,Down
8054611,,-1.1608666666666625,11.6043,-16.518441585456085,7.272775447509855e-07,5.579760462574554e-05,Down
7902687,CYR61,-1.3430066666666662,9.16124,-16.512103753863396,7.291902836339835e-07,5.5815744538300567e-05,Down
7913450,HSPG2,1.0420766666666679,9.423848333333334,16.47124483562609,7.416598921833524e-07,5.664002162850708e-05,Up
7905938,SLC50A1,1.024066666666666,11.707733333333335,16.452379582798468,7.474991986028784e-07,5.6873761814395884e-05,Up
7971197,ELF1,1.1971666666666643,10.713616666666667,16.43960946610032,7.514816317399454e-07,5.699791319372429e-05,Up
7966810,KSR2,1.2843199999999988,7.909850000000001,16.42557343853372,7.558867662591327e-07,5.7001717243394856e-05,Up
8170716,PLXNB3,1.3617500000000007,9.583191666666666,16.425301541748226,7.559723897253831e-07,5.7001717243394856e-05,Up
7936706,MCMBP,-1.1173999999999988,10.953466666666666,-16.423095400091206,7.566675382641237e-07,5.7001717243394856e-05,Down
8021081,SLC14A1,-2.2502733333333342,8.053043333333333,-16.40995380438207,7.608235400083191e-07,5.7185420793808125e-05,Down
7920971,GLMP,1.1193666666666702,11.884683333333333,16.356734761110967,7.77922039291678e-07,5.827649661260328e-05,Up
7941961,ALDH3B1,1.5312433333333346,10.261811666666667,16.35024476702082,7.800369792530057e-07,5.827649661260328e-05,Up
8172022,TMEM47,1.028799999999998,11.015,16.348301798187414,7.806714220527092e-07,5.827649661260328e-05,Up
8016147,,-1.4921066666666656,9.68328,-16.343198644566666,7.823405707971789e-07,5.827649661260328e-05,Down
7902282,HHLA3,1.3944800000000015,9.130113333333332,16.321302411710864,7.89548743497212e-07,5.852239135160083e-05,Up
8038624,C19orf48,-1.3084866666666657,9.806556666666665,-16.317780445759315,7.907152153005271e-07,5.852239135160083e-05,Down
8124430,HIST1H1D,-1.2635899999999993,10.044671666666666,-16.317179693364277,7.909143799207248e-07,5.852239135160083e-05,Down
7985873,TICRR,-1.8366499999999975,10.069308333333334,-16.26031639900678,8.100274191723998e-07,5.9803731654508636e-05,Down
8133770,CCDC146,1.3948866666666644,7.165026666666667,16.254564896998264,8.119897684038876e-07,5.981598079323948e-05,Up
7945781,PHLDA2,-1.232896666666665,9.428855,-16.24326192718057,8.158620222609285e-07,5.987367502220893e-05,Down
8068363,LINC00310,1.2017199999999983,7.860066666666668,16.2417857421432,8.163692963354913e-07,5.987367502220893e-05,Up
7985213,CHRNA5,-1.48022,9.412953333333332,-16.205540489092943,8.289380286817362e-07,6.053097139135002e-05,Down
8097288,FAT4,1.7118033333333336,8.430015,16.20183132874766,8.302366415545539e-07,6.053097139135002e-05,Up
7968417,FRY,1.0428066666666678,7.082853333333333,16.198891519511836,8.312675441049862e-07,6.053097139135002e-05,Up
7966150,SSH1,-1.1115933333333314,9.527136666666665,-16.195089151040538,8.326030842790134e-07,6.053097139135002e-05,Down
7925062,SIPA1L2,1.5654300000000003,9.883851666666667,16.16928468446809,8.41731491001327e-07,6.106129293218123e-05,Up
8117334,HIST1H4A,-1.084583333333332,7.891915,-16.161089739083913,8.446542971138762e-07,6.114011767608856e-05,Down
7932094,PHYH,1.262323333333336,8.762718333333334,16.138462167041595,8.527848746721797e-07,6.159474614307932e-05,Up
8141803,,1.0313533333333342,8.670973333333334,16.119977136623177,8.594931706464626e-07,6.19312344504739e-05,Up
7896021,,-1.1531433333333332,7.493431666666666,-16.115399980014075,8.61163514748158e-07,6.19312344504739e-05,Down
8117900,,1.0658933333333351,10.358486666666666,16.09360511753752,8.691680364517805e-07,6.237217265029081e-05,Up
8172531,PRAF2,1.1411999999999989,11.576966666666669,16.08259212335823,8.732449606279014e-07,6.25299730194134e-05,Up
8082261,,1.4028400000000014,8.062863333333334,16.071191805705496,8.774882383981299e-07,6.269898256210845e-05,Up
8092970,,1.7013166666666695,9.629441666666667,16.062036068829787,8.809130830296858e-07,6.280891418766478e-05,Up
8117408,HIST1H2AE,-1.437190000000002,7.768508333333333,-16.047438401294375,8.864051149773326e-07,6.306545109700906e-05,Down
